JCT12078	NIR_AfeReg22_Reserved			3	4	8			N	R		F	N	2		12		
JCT12079	NIR_AfeReg23_Reserved			3	4	8			N	R		F	N	2		12		
JCT12080	NIR_AfeReg24_CDAC2			3	4	8			N	R		F	N	2		12		
JCT12081	NIR_AfeReg25_CDAC2			3	4	8			N	R		F	N	2		12		
JCT12082	NIR_AfeReg26_FDAC2			3	4	8			N	R		F	N	2		12		
JCT12083	NIR_AfeReg27_FDAC2			3	4	8			N	R		F	N	2		12		
JCT12084	NIR_AfeReg28_PGA2			3	4	8			N	R		F	N	2		12		
JCT12085	NIR_AfeReg29_Reserved			3	4	8			N	R		F	N	2		12		
JCT12086	NIR_AfeReg30_Reserved			3	4	8			N	R		F	N	2		12		
JCT12087	NIR_AfeReg31_Reserved			3	4	8			N	R		F	N	2		12		
JCT12088	NIR_AfeReg32_Clamp start			3	4	8			N	R		F	N	2		12		
JCT12089	NIR_AfeReg33_Clamp end			3	4	8			N	R		F	N	2		12		
JCT12090	NIR_AfeReg34_Sample star			3	4	8			N	R		F	N	2		12		
JCT12091	NIR_AfeReg35_Sample end			3	4	8			N	R		F	N	2		12		
JCT12092	NIR_AfeReg36_Reserved			3	4	8			N	R		F	N	2		12		
JCT12093	NIR_AfeReg37_INCLK range			3	4	8			N	R		F	N	2		12		
JCT12094	NIR_AfeReg38_Reserved			3	4	8			N	R		F	N	2		12		
JCT12095	NIR_AfeReg39_Reserved			3	4	8			N	R		F	N	2		12		
JCT12096	NIR_AfeReg40_DLL configu			3	4	8			N	R		F	N	2		12		
JCT12097	NIR_AfeReg41_Reserved			3	4	8			N	R		F	N	2		12		
JCT12098	NIR_AfeReg42_Reserved			3	4	8			N	R		F	N	2		12		
JCT12099	NIR_AfeReg43_Reserved			3	4	8			N	R		F	N	2		12		
JCT12100	NIR_AfeReg44_Reserved			3	4	8			N	R		F	N	2		12		
JCT12101	NIR_AfeReg45_Reserved			3	4	8			N	R		F	N	2		12		
JCT12102	NIR_AfeReg46_Reserved			3	4	8			N	R		F	N	2		12		
JCT12103	NIR_AfeReg47_Reserved			3	4	8			N	R		F	N	2		12		
JCT12104	NIR_AfeReg48_Test patter			3	4	8			N	R		F	N	2		12		
JCT12105	NIR_AfeReg49_Test patter			3	4	8			N	R		F	N	2		12		
JCT12106	NIR_AfeReg50_Test patter			3	4	8			N	R		F	N	2		12		
JCT12107	NIR_AfeReg51_Test patter			3	4	8			N	R		F	N	2		12		
JCT12108	NIR_AfeReg52_Test patter			3	4	8			N	R		F	N	2		12		
JCT12109	NIR_AfeReg53_Test patter			3	4	8			N	R		F	N	2		12		
JCT12110	NIR_AfeReg54_Test patter			3	4	8			N	R		F	N	2		12		
JCT12111	NIR_AfeReg55_Test patter			3	4	8			N	R		F	N	2		12		
JCT12112	NIR_AfeReg56_Test patter			3	4	8			N	R		F	N	2		12		
JCT12113	NIR_AfeReg57_Test patter			3	4	8			N	R		F	N	2		12		
JCT12114	NIR_AfeReg58_Reserved			3	4	8			N	R		F	N	2		12		
JCT12115	NIR_AfeReg59_Reserved			3	4	8			N	R		F	N	2		12		
JCT12116	NIR_AfeReg60_Digital con			3	4	8			N	R		F	N	2		12		
JCT12117	NIR_AfeReg61_Test & scan			3	4	8			N	R		F	N	2		12		
JCT12118	NIR_AfeReg62_Device ID			3	4	8			N	R		F	N	2		12		
JCT12119	NIR_AfeReg63_Reserved			3	4	8			N	R		F	N	2		12		
JCT12120	NIR_TempCfg			3	4	8			N	R		F	N	2		12		
JCT12121	NIR_DetMode			2	1	1			S	R	JCKT0007	F	N	2		12		
JCT12122	NIR_DetEnable			2	1	1			S	R	JCKT0008	F	N	2		12		
JCT12123	NIR_DetOpenLoopSetPoint			3	12	16			N	R		F	N	2		12		
JCT12124	NIR_DetClosedLoopSetPoin			3	12	16			N	R		F	N	2		12		
JCT12125	NIR_DetKp			3	12	16			N	R		F	N	2		12		
JCT12126	NIR_DetKi			3	12	16			N	R		F	N	2		12		
JCT12127	NIR_DetDutyCycleSoftLimi			3	12	16			N	R		F	N	2		12		
JCT13000	Swir_CLK_LOCAL_EN			3	14	32			N	R		F	N	2		13		
JCT13001	Swir_CHNL_PWRUP			3	14	32			N	R		F	N	2		13		
JCT13002	Swir_CHNL_CAL			3	14	32			N	R		F	N	2		13		
JCT13003	Swir_CHNL_TEST			3	14	32			N	R		F	N	2		13		
JCT13004	Swir_DCFG_GAIN			3	14	32			N	R		F	N	2		13		
JCT13005	Swir_C_ACQUISITION_ENA			3	14	32			N	R		F	N	2		13		
JCT13006	Swir_C_REF_ENA			3	14	32			N	R		F	N	2		13		
JCT13007	Swir_C_SYNC_DELAY			3	14	32			N	R		F	N	2		13		
JCT13008	Swir_C_INTEGR_DELAY_INT			3	14	32			N	R		F	N	2		13		
JCT13009	Swir_C_INTEGR_HOLD_INT			3	14	32			N	R		F	N	2		13		
JCT13010	Swir_C_NR_OF_LINES			3	14	32			N	R		F	N	2		13		
JCT13011	Swir_C_ADC_CLK_PHASE			3	14	32			N	R		F	N	2		13		
JCT13012	Swir_HK_MUX_DELAY			3	14	32			N	R		F	N	2		13		
JCT13013	Swir_HK_MUX_CFG			3	14	32			N	R		F	N	2		13		
JCT13014	Swir_HK_ADC_CS_N			3	14	32			N	R		F	N	2		13		
JCT13015	Swir_DET_LATCHUP_PROT_EN			3	14	32			N	R		F	N	2		13		
JCT13016	Swir_DETECTOR_BIAS			3	14	32			N	R		F	N	2		13		
JCT13017	Swir_C_INTEGR_DELAY_EXT			3	14	32			N	R		F	N	2		13		
JCT13018	Swir_C_INTEGR_HOLD_EXT			3	14	32			N	R		F	N	2		13		
JCT13019	Swir_CODE_VERSION			3	14	32			N	R		F	N	2		13		
JCT13020	Swir_BOARD_ID			3	14	32			N	R		F	N	2		13		
JCT20000	UV_FtDur			3	6	10			N	R		F	N	2		20		
JCT20001	UV_LtDur			3	1	5			N	R		F	N	2		20		
JCT20002	UV_FtSel			2	2	2			N	R		F	N	2		20		
JCT20003	UV_AbApId			3	7	11			N	R		F	N	2		20		
JCT20004	UV_CdApId			3	7	11			N	R		F	N	2		20		
JCT20005	UV_AbSt			3	4	8			N	R		F	N	2		20		
JCT20006	UV_CdSt			3	4	8			N	R		F	N	2		20		
JCT20007	UV_AbSst			3	4	8			N	R		F	N	2		20		
JCT20008	UV_CdSst			3	4	8			N	R		F	N	2		20		
JCT20009	UV_AbDId			3	4	8			N	R		F	N	2		20		
JCT20010	UV_CdDId			3	4	8			N	R		F	N	2		20		
JCT20011	UV_ICID_Dem			3	12	16			N	R		F	N	2		20		
JCT20012	UV_ICV_Dem			3	4	8			N	R		F	N	2		20		
JCT20013	UV_Ignore0			2	1	1			S	R	JCKT0009	F	N	2		20		
JCT20014	UV_Flush0			3	5	9			N	R		F	N	2		20		
JCT20015	UV_Expose0			2	20	20			N	R		F	N	2		20		
JCT20016	UV_Unit0			2	2	2			S	R	JCKT0010	F	N	2		20		
JCT20017	UV_Ignore1			2	1	1			S	R	JCKT0009	F	N	2		20		
JCT20018	UV_Flush1			3	5	9			N	R		F	N	2		20		
JCT20019	UV_Expose1			2	20	20			N	R		F	N	2		20		
JCT20020	UV_Unit1			2	2	2			S	R	JCKT0010	F	N	2		20		
JCT20021	UV_Ignore2			2	1	1			S	R	JCKT0009	F	N	2		20		
JCT20022	UV_Flush2			3	5	9			N	R		F	N	2		20		
JCT20023	UV_Expose2			2	20	20			N	R		F	N	2		20		
JCT20024	UV_Unit2			2	2	2			S	R	JCKT0010	F	N	2		20		
JCT20025	UV_Ignore3			2	1	1			S	R	JCKT0009	F	N	2		20		
JCT20026	UV_Flush3			3	5	9			N	R		F	N	2		20		
JCT20027	UV_Expose3			2	20	20			N	R		F	N	2		20		
JCT20028	UV_Unit3			2	2	2			S	R	JCKT0010	F	N	2		20		
JCT20029	UV_ExpCnt0			3	8	12			N	R		F	N	2		20		
JCT20030	UV_Offset0			2	20	20			N	R		F	N	2		20		
JCT20031	UV_ExpCnt1			3	8	12			N	R		F	N	2		20		
JCT20032	UV_Offset1			2	20	20			N	R		F	N	2		20		
JCT20033	UV_ExpCnt2			3	8	12			N	R		F	N	2		20		
JCT20034	UV_Offset2			2	20	20			N	R		F	N	2		20		
JCT20035	UV_ExpCnt3			3	8	12			N	R		F	N	2		20		
JCT20036	UV_Offset3			2	20	20			N	R		F	N	2		20		
JCT20037	UV_RssDur			3	9	13			N	R		F	N	2		20		
JCT20038	UV_ReadDur			3	6	10			N	R		F	N	2		20		
JCT20039	UV_LtCount			3	2	6			N	R		F	N	2		20		
JCT20040	UV_Ignore			2	1	1			S	R	JCKT0009	F	N	2		20		
JCT20041	UV_FtSkip			2	1	1			N	R		F	N	2		20		
JCT20042	UV_AbCoAdd			3	4	8			N	R		F	N	2		20		
JCT20043	UV_CdCoAdd			3	4	8			N	R		F	N	2		20		
JCT20044	UV_AbRead0			2	1	1			S	R	JCKT0011	F	N	2		20		
JCT20045	UV_CdRead0			2	1	1			S	R	JCKT0011	F	N	2		20		
JCT20046	UV_AbGain0			2	2	2			S	R	JCKT0012	F	N	2		20		
JCT20047	UV_CdGain0			2	2	2			S	R	JCKT0012	F	N	2		20		
JCT20048	UV_Size1			3	7	11			N	R		F	N	2		20		
JCT20049	UV_AbBin1			3	2	6			N	R		F	N	2		20		
JCT20050	UV_CdBin1			3	2	6			N	R		F	N	2		20		
JCT20051	UV_AbRead1			2	1	1			S	R	JCKT0011	F	N	2		20		
JCT20052	UV_CdRead1			2	1	1			S	R	JCKT0011	F	N	2		20		
JCT20053	UV_AbGain1			2	2	2			S	R	JCKT0012	F	N	2		20		
JCT20054	UV_CdGain1			2	2	2			S	R	JCKT0012	F	N	2		20		
JCT20055	UV_Size2			3	7	11			N	R		F	N	2		20		
JCT20056	UV_AbBin2			3	2	6			N	R		F	N	2		20		
JCT20057	UV_CdBin2			3	2	6			N	R		F	N	2		20		
JCT20058	UV_AbRead2			2	1	1			S	R	JCKT0011	F	N	2		20		
JCT20059	UV_CdRead2			2	1	1			S	R	JCKT0011	F	N	2		20		
JCT20060	UV_AbGain2			2	2	2			S	R	JCKT0012	F	N	2		20		
JCT20061	UV_CdGain2			2	2	2			S	R	JCKT0012	F	N	2		20		
JCT20062	UV_Size3			3	7	11			N	R		F	N	2		20		
JCT20063	UV_AbBin3			3	2	6			N	R		F	N	2		20		
JCT20064	UV_CdBin3			3	2	6			N	R		F	N	2		20		
JCT20065	UV_AbRead3			2	1	1			S	R	JCKT0011	F	N	2		20		
JCT20066	UV_CdRead3			2	1	1			S	R	JCKT0011	F	N	2		20		
JCT20067	UV_AbGain3			2	2	2			S	R	JCKT0012	F	N	2		20		
JCT20068	UV_CdGain3			2	2	2			S	R	JCKT0012	F	N	2		20		
JCT20069	UV_Size4			3	7	11			N	R		F	N	2		20		
JCT20070	UV_AbBin4			3	2	6			N	R		F	N	2		20		
JCT20071	UV_CdBin4			3	2	6			N	R		F	N	2		20		
JCT20072	UV_AbRead4			2	1	1			S	R	JCKT0011	F	N	2		20		
JCT20073	UV_CdRead4			2	1	1			S	R	JCKT0011	F	N	2		20		
JCT20074	UV_AbGain4			2	2	2			S	R	JCKT0012	F	N	2		20		
JCT20075	UV_CdGain4			2	2	2			S	R	JCKT0012	F	N	2		20		
JCT20076	UV_Size5			3	7	11			N	R		F	N	2		20		
JCT20077	UV_AbBin5			3	2	6			N	R		F	N	2		20		
JCT20078	UV_CdBin5			3	2	6			N	R		F	N	2		20		
JCT20079	UV_AbRead5			2	1	1			S	R	JCKT0011	F	N	2		20		
JCT20080	UV_CdRead5			2	1	1			S	R	JCKT0011	F	N	2		20		
JCT20081	UV_AbGain5			2	2	2			S	R	JCKT0012	F	N	2		20		
JCT20082	UV_CdGain5			2	2	2			S	R	JCKT0012	F	N	2		20		
JCT20083	UV_Size6			3	7	11			N	R		F	N	2		20		
JCT20084	UV_AbBin6			3	2	6			N	R		F	N	2		20		
JCT20085	UV_CdBin6			3	2	6			N	R		F	N	2		20		
JCT20086	UV_AbRead6			2	1	1			S	R	JCKT0011	F	N	2		20		
JCT20087	UV_CdRead6			2	1	1			S	R	JCKT0011	F	N	2		20		
JCT20088	UV_AbGain6			2	2	2			S	R	JCKT0012	F	N	2		20		
JCT20089	UV_CdGain6			2	2	2			S	R	JCKT0012	F	N	2		20		
JCT20090	UV_Size7			3	7	11			N	R		F	N	2		20		
JCT20091	UV_AbBin7			3	2	6			N	R		F	N	2		20		
JCT20092	UV_CdBin7			3	2	6			N	R		F	N	2		20		
JCT20093	UV_AbRead7			2	1	1			S	R	JCKT0011	F	N	2		20		
JCT20094	UV_CdRead7			2	1	1			S	R	JCKT0011	F	N	2		20		
JCT20095	UV_AbGain7			2	2	2			S	R	JCKT0012	F	N	2		20		
JCT20096	UV_CdGain7			2	2	2			S	R	JCKT0012	F	N	2		20		
JCT20097	UV_Size8			3	7	11			N	R		F	N	2		20		
JCT20098	UV_AbBin8			3	2	6			N	R		F	N	2		20		
JCT20099	UV_CdBin8			3	2	6			N	R		F	N	2		20		
JCT20100	UV_AbRead8			2	1	1			S	R	JCKT0011	F	N	2		20		
JCT20101	UV_CdRead8			2	1	1			S	R	JCKT0011	F	N	2		20		
JCT20102	UV_AbGain8			2	2	2			S	R	JCKT0012	F	N	2		20		
JCT20103	UV_CdGain8			2	2	2			S	R	JCKT0012	F	N	2		20		
JCT20104	UV_Size9			3	7	11			N	R		F	N	2		20		
JCT20105	UV_AbBin9			3	2	6			N	R		F	N	2		20		
JCT20106	UV_CdBin9			3	2	6			N	R		F	N	2		20		
JCT20107	UV_AbRead9			2	1	1			S	R	JCKT0011	F	N	2		20		
JCT20108	UV_CdRead9			2	1	1			S	R	JCKT0011	F	N	2		20		
JCT20109	UV_AbGain9			2	2	2			S	R	JCKT0012	F	N	2		20		
JCT20110	UV_CdGain9			2	2	2			S	R	JCKT0012	F	N	2		20		
JCT20111	UV_Size10			3	7	11			N	R		F	N	2		20		
JCT20112	UV_AbBin10			3	2	6			N	R		F	N	2		20		
JCT20113	UV_CdBin10			3	2	6			N	R		F	N	2		20		
JCT20114	UV_AbRead10			2	1	1			S	R	JCKT0011	F	N	2		20		
JCT20115	UV_CdRead10			2	1	1			S	R	JCKT0011	F	N	2		20		
JCT20116	UV_AbGain10			2	2	2			S	R	JCKT0012	F	N	2		20		
JCT20117	UV_CdGain10			2	2	2			S	R	JCKT0012	F	N	2		20		
JCT20118	UV_Size11			3	7	11			N	R		F	N	2		20		
JCT20119	UV_AbBin11			3	2	6			N	R		F	N	2		20		
JCT20120	UV_CdBin11			3	2	6			N	R		F	N	2		20		
JCT20121	UV_AbRead11			2	1	1			S	R	JCKT0011	F	N	2		20		
JCT20122	UV_CdRead11			2	1	1			S	R	JCKT0011	F	N	2		20		
JCT20123	UV_AbGain11			2	2	2			S	R	JCKT0012	F	N	2		20		
JCT20124	UV_CdGain11			2	2	2			S	R	JCKT0012	F	N	2		20		
JCT20125	UV_Size12			3	7	11			N	R		F	N	2		20		
JCT20126	UV_AbBin12			3	2	6			N	R		F	N	2		20		
JCT20127	UV_CdBin12			3	2	6			N	R		F	N	2		20		
JCT20128	UV_AbRead12			2	1	1			S	R	JCKT0011	F	N	2		20		
JCT20129	UV_CdRead12			2	1	1			S	R	JCKT0011	F	N	2		20		
JCT20130	UV_AbGain12			2	2	2			S	R	JCKT0012	F	N	2		20		
JCT20131	UV_CdGain12			2	2	2			S	R	JCKT0012	F	N	2		20		
JCT20132	UV_Size13			3	7	11			N	R		F	N	2		20		
JCT20133	UV_AbBin13			3	2	6			N	R		F	N	2		20		
JCT20134	UV_CdBin13			3	2	6			N	R		F	N	2		20		
JCT20135	UV_AbRead13			2	1	1			S	R	JCKT0011	F	N	2		20		
JCT20136	UV_CdRead13			2	1	1			S	R	JCKT0011	F	N	2		20		
JCT20137	UV_AbGain13			2	2	2			S	R	JCKT0012	F	N	2		20		
JCT20138	UV_CdGain13			2	2	2			S	R	JCKT0012	F	N	2		20		
JCT20139	UV_Size14			3	7	11			N	R		F	N	2		20		
JCT20140	UV_AbBin14			3	2	6			N	R		F	N	2		20		
JCT20141	UV_CdBin14			3	2	6			N	R		F	N	2		20		
JCT20142	UV_AbRead14			2	1	1			S	R	JCKT0011	F	N	2		20		
JCT20143	UV_CdRead14			2	1	1			S	R	JCKT0011	F	N	2		20		
JCT20144	UV_AbGain14			2	2	2			S	R	JCKT0012	F	N	2		20		
JCT20145	UV_CdGain14			2	2	2			S	R	JCKT0012	F	N	2		20		
JCT20146	UV_Size15			3	7	11			N	R		F	N	2		20		
JCT20147	UV_AbBin15			3	2	6			N	R		F	N	2		20		
JCT20148	UV_CdBin15			3	2	6			N	R		F	N	2		20		
JCT20149	UV_AbRead15			2	1	1			S	R	JCKT0011	F	N	2		20		
JCT20150	UV_CdRead15			2	1	1			S	R	JCKT0011	F	N	2		20		
JCT20151	UV_AbGain15			2	2	2			S	R	JCKT0012	F	N	2		20		
JCT20152	UV_CdGain15			2	2	2			S	R	JCKT0012	F	N	2		20		
JCT20153	UV_Size16			3	7	11			N	R		F	N	2		20		
JCT20154	UV_AbBin16			3	2	6			N	R		F	N	2		20		
JCT20155	UV_CdBin16			3	2	6			N	R		F	N	2		20		
JCT20156	UV_AbRead16			2	1	1			S	R	JCKT0011	F	N	2		20		
JCT20157	UV_CdRead16			2	1	1			S	R	JCKT0011	F	N	2		20		
JCT20158	UV_AbGain16			2	2	2			S	R	JCKT0012	F	N	2		20		
JCT20159	UV_CdGain16			2	2	2			S	R	JCKT0012	F	N	2		20		
JCT20160	UV_Size17			3	7	11			N	R		F	N	2		20		
JCT20161	UV_AbBin17			3	2	6			N	R		F	N	2		20		
JCT20162	UV_CdBin17			3	2	6			N	R		F	N	2		20		
JCT20163	UV_AbRead17			2	1	1			S	R	JCKT0011	F	N	2		20		
JCT20164	UV_CdRead17			2	1	1			S	R	JCKT0011	F	N	2		20		
JCT20165	UV_AbGain17			2	2	2			S	R	JCKT0012	F	N	2		20		
JCT20166	UV_CdGain17			2	2	2			S	R	JCKT0012	F	N	2		20		
JCT20167	UV_PackAb			2	1	1			S	R	JCKT0013	F	N	2		20		
JCT20168	UV_SpColAb			3	6	10			N	R		F	N	2		20		
JCT20169	UV_StartAb			3	6	10			N	R		F	N	2		20		
JCT20170	UV_StopAb			3	6	10			N	R		F	N	2		20		
JCT20171	UV_PackCd			2	1	1			S	R	JCKT0013	F	N	2		20		
JCT20172	UV_SpColCd			3	6	10			N	R		F	N	2		20		
JCT20173	UV_StartCd			3	6	10			N	R		F	N	2		20		
JCT20174	UV_StopCd			3	6	10			N	R		F	N	2		20		
JCT20175	UV_LineLen			3	6	10			N	R		F	N	2		20		
JCT20176	UV_AbLineCnt			3	7	11			N	R		F	N	2		20		
JCT20177	UV_CdLineCnt			3	7	11			N	R		F	N	2		20		
JCT20178	UV_STst			2	1	1			S	R	JCKT0014	F	N	2		20		
JCT20179	UV_OflLim			3	11	15			N	R		F	N	2		20		
JCT20180	UV_AbClip			2	2	2			S	R	JCKT0015	F	N	2		20		
JCT20181	UV_CdClip			2	2	2			S	R	JCKT0015	F	N	2		20		
JCT21000	VIS_FtDur			3	6	10			N	R		F	N	2		21		
JCT21001	VIS_LtDur			3	1	5			N	R		F	N	2		21		
JCT21002	VIS_FtSel			2	2	2			N	R		F	N	2		21		
JCT21003	VIS_AbApId			3	7	11			N	R		F	N	2		21		
JCT21004	VIS_CdApId			3	7	11			N	R		F	N	2		21		
JCT21005	VIS_AbSt			3	4	8			N	R		F	N	2		21		
JCT21006	VIS_CdSt			3	4	8			N	R		F	N	2		21		
JCT21007	VIS_AbSst			3	4	8			N	R		F	N	2		21		
JCT21008	VIS_CdSst			3	4	8			N	R		F	N	2		21		
JCT21009	VIS_AbDId			3	4	8			N	R		F	N	2		21		
JCT21010	VIS_CdDId			3	4	8			N	R		F	N	2		21		
JCT21011	VIS_ICID_Dem			3	12	16			N	R		F	N	2		21		
JCT21012	VIS_ICV_Dem			3	4	8			N	R		F	N	2		21		
JCT21013	VIS_Ignore0			2	1	1			S	R	JCKT0009	F	N	2		21		
JCT21014	VIS_Flush0			3	5	9			N	R		F	N	2		21		
JCT21015	VIS_Expose0			2	20	20			N	R		F	N	2		21		
JCT21016	VIS_Unit0			2	2	2			S	R	JCKT0010	F	N	2		21		
JCT21017	VIS_Ignore1			2	1	1			S	R	JCKT0009	F	N	2		21		
JCT21018	VIS_Flush1			3	5	9			N	R		F	N	2		21		
JCT21019	VIS_Expose1			2	20	20			N	R		F	N	2		21		
JCT21020	VIS_Unit1			2	2	2			S	R	JCKT0010	F	N	2		21		
JCT21021	VIS_Ignore2			2	1	1			S	R	JCKT0009	F	N	2		21		
JCT21022	VIS_Flush2			3	5	9			N	R		F	N	2		21		
JCT21023	VIS_Expose2			2	20	20			N	R		F	N	2		21		
JCT21024	VIS_Unit2			2	2	2			S	R	JCKT0010	F	N	2		21		
JCT21025	VIS_Ignore3			2	1	1			S	R	JCKT0009	F	N	2		21		
JCT21026	VIS_Flush3			3	5	9			N	R		F	N	2		21		
JCT21027	VIS_Expose3			2	20	20			N	R		F	N	2		21		
JCT21028	VIS_Unit3			2	2	2			S	R	JCKT0010	F	N	2		21		
JCT21029	VIS_ExpCnt0			3	8	12			N	R		F	N	2		21		
JCT21030	VIS_Offset0			2	20	20			N	R		F	N	2		21		
JCT21031	VIS_ExpCnt1			3	8	12			N	R		F	N	2		21		
JCT21032	VIS_Offset1			2	20	20			N	R		F	N	2		21		
JCT21033	VIS_ExpCnt2			3	8	12			N	R		F	N	2		21		
JCT21034	VIS_Offset2			2	20	20			N	R		F	N	2		21		
JCT21035	VIS_ExpCnt3			3	8	12			N	R		F	N	2		21		
JCT21036	VIS_Offset3			2	20	20			N	R		F	N	2		21		
JCT21037	VIS_RssDur			3	9	13			N	R		F	N	2		21		
JCT21038	VIS_ReadDur			3	6	10			N	R		F	N	2		21		
JCT21039	VIS_LtCount			3	2	6			N	R		F	N	2		21		
JCT21040	VIS_Ignore			2	1	1			S	R	JCKT0009	F	N	2		21		
JCT21041	VIS_FtSkip			2	1	1			N	R		F	N	2		21		
JCT21042	VIS_AbCoAdd			3	4	8			N	R		F	N	2		21		
JCT21043	VIS_CdCoAdd			3	4	8			N	R		F	N	2		21		
JCT21044	VIS_AbRead0			2	1	1			S	R	JCKT0011	F	N	2		21		
JCT21045	VIS_CdRead0			2	1	1			S	R	JCKT0011	F	N	2		21		
JCT21046	VIS_AbGain0			2	2	2			S	R	JCKT0012	F	N	2		21		
JCT21047	VIS_CdGain0			2	2	2			S	R	JCKT0012	F	N	2		21		
JCT21048	VIS_Size1			3	7	11			N	R		F	N	2		21		
JCT21049	VIS_AbBin1			3	2	6			N	R		F	N	2		21		
JCT21050	VIS_CdBin1			3	2	6			N	R		F	N	2		21		
JCT21051	VIS_AbRead1			2	1	1			S	R	JCKT0011	F	N	2		21		
JCT21052	VIS_CdRead1			2	1	1			S	R	JCKT0011	F	N	2		21		
JCT21053	VIS_AbGain1			2	2	2			S	R	JCKT0012	F	N	2		21		
JCT21054	VIS_CdGain1			2	2	2			S	R	JCKT0012	F	N	2		21		
JCT21055	VIS_Size2			3	7	11			N	R		F	N	2		21		
JCT21056	VIS_AbBin2			3	2	6			N	R		F	N	2		21		
JCT21057	VIS_CdBin2			3	2	6			N	R		F	N	2		21		
JCT21058	VIS_AbRead2			2	1	1			S	R	JCKT0011	F	N	2		21		
JCT21059	VIS_CdRead2			2	1	1			S	R	JCKT0011	F	N	2		21		
JCT21060	VIS_AbGain2			2	2	2			S	R	JCKT0012	F	N	2		21		
JCT21061	VIS_CdGain2			2	2	2			S	R	JCKT0012	F	N	2		21		
JCT21062	VIS_Size3			3	7	11			N	R		F	N	2		21		
JCT21063	VIS_AbBin3			3	2	6			N	R		F	N	2		21		
JCT21064	VIS_CdBin3			3	2	6			N	R		F	N	2		21		
JCT21065	VIS_AbRead3			2	1	1			S	R	JCKT0011	F	N	2		21		
JCT21066	VIS_CdRead3			2	1	1			S	R	JCKT0011	F	N	2		21		
JCT21067	VIS_AbGain3			2	2	2			S	R	JCKT0012	F	N	2		21		
JCT21068	VIS_CdGain3			2	2	2			S	R	JCKT0012	F	N	2		21		
JCT21069	VIS_Size4			3	7	11			N	R		F	N	2		21		
JCT21070	VIS_AbBin4			3	2	6			N	R		F	N	2		21		
JCT21071	VIS_CdBin4			3	2	6			N	R		F	N	2		21		
JCT21072	VIS_AbRead4			2	1	1			S	R	JCKT0011	F	N	2		21		
JCT21073	VIS_CdRead4			2	1	1			S	R	JCKT0011	F	N	2		21		
JCT21074	VIS_AbGain4			2	2	2			S	R	JCKT0012	F	N	2		21		
JCT21075	VIS_CdGain4			2	2	2			S	R	JCKT0012	F	N	2		21		
JCT21076	VIS_Size5			3	7	11			N	R		F	N	2		21		
JCT21077	VIS_AbBin5			3	2	6			N	R		F	N	2		21		
JCT21078	VIS_CdBin5			3	2	6			N	R		F	N	2		21		
JCT21079	VIS_AbRead5			2	1	1			S	R	JCKT0011	F	N	2		21		
JCT21080	VIS_CdRead5			2	1	1			S	R	JCKT0011	F	N	2		21		
JCT21081	VIS_AbGain5			2	2	2			S	R	JCKT0012	F	N	2		21		
JCT21082	VIS_CdGain5			2	2	2			S	R	JCKT0012	F	N	2		21		
JCT21083	VIS_Size6			3	7	11			N	R		F	N	2		21		
JCT21084	VIS_AbBin6			3	2	6			N	R		F	N	2		21		
JCT21085	VIS_CdBin6			3	2	6			N	R		F	N	2		21		
JCT21086	VIS_AbRead6			2	1	1			S	R	JCKT0011	F	N	2		21		
JCT21087	VIS_CdRead6			2	1	1			S	R	JCKT0011	F	N	2		21		
JCT21088	VIS_AbGain6			2	2	2			S	R	JCKT0012	F	N	2		21		
JCT21089	VIS_CdGain6			2	2	2			S	R	JCKT0012	F	N	2		21		
JCT21090	VIS_Size7			3	7	11			N	R		F	N	2		21		
JCT21091	VIS_AbBin7			3	2	6			N	R		F	N	2		21		
JCT21092	VIS_CdBin7			3	2	6			N	R		F	N	2		21		
JCT21093	VIS_AbRead7			2	1	1			S	R	JCKT0011	F	N	2		21		
JCT21094	VIS_CdRead7			2	1	1			S	R	JCKT0011	F	N	2		21		
JCT21095	VIS_AbGain7			2	2	2			S	R	JCKT0012	F	N	2		21		
JCT21096	VIS_CdGain7			2	2	2			S	R	JCKT0012	F	N	2		21		
JCT21097	VIS_Size8			3	7	11			N	R		F	N	2		21		
JCT21098	VIS_AbBin8			3	2	6			N	R		F	N	2		21		
JCT21099	VIS_CdBin8			3	2	6			N	R		F	N	2		21		
JCT21100	VIS_AbRead8			2	1	1			S	R	JCKT0011	F	N	2		21		
JCT21101	VIS_CdRead8			2	1	1			S	R	JCKT0011	F	N	2		21		
JCT21102	VIS_AbGain8			2	2	2			S	R	JCKT0012	F	N	2		21		
JCT21103	VIS_CdGain8			2	2	2			S	R	JCKT0012	F	N	2		21		
JCT21104	VIS_Size9			3	7	11			N	R		F	N	2		21		
JCT21105	VIS_AbBin9			3	2	6			N	R		F	N	2		21		
JCT21106	VIS_CdBin9			3	2	6			N	R		F	N	2		21		
JCT21107	VIS_AbRead9			2	1	1			S	R	JCKT0011	F	N	2		21		
JCT21108	VIS_CdRead9			2	1	1			S	R	JCKT0011	F	N	2		21		
JCT21109	VIS_AbGain9			2	2	2			S	R	JCKT0012	F	N	2		21		
JCT21110	VIS_CdGain9			2	2	2			S	R	JCKT0012	F	N	2		21		
JCT21111	VIS_Size10			3	7	11			N	R		F	N	2		21		
JCT21112	VIS_AbBin10			3	2	6			N	R		F	N	2		21		
JCT21113	VIS_CdBin10			3	2	6			N	R		F	N	2		21		
JCT21114	VIS_AbRead10			2	1	1			S	R	JCKT0011	F	N	2		21		
